device_id,timestamp,accuracy,heading_d,latitude,longitude
Lema,2000-01-01T10:28:55Z,3,177,-24.213367,30.953823
Lema,2000-01-01T10:28:59Z,3,194.9,-24.213602,30.9538
Lema,2000-01-01T10:29:03Z,3,173,-24.213863,30.953762
Lema,2000-01-01T10:29:07Z,4,159.1,-24.214088,30.953829
Lema,2000-01-01T10:29:11Z,4,156.9,-24.2143,30.953947
Lema,2000-01-01T10:29:14Z,3,157,-24.214474,30.954016
Lema,2000-01-01T10:29:18Z,3,165,-24.2147,30.9541
Lema,2000-01-01T10:29:21Z,4,167,-24.214882,30.954144
Lema,2000-01-01T10:29:24Z,4,173,-24.21504,30.95418
Lema,2000-01-01T10:29:27Z,3,199,-24.215183,30.95416
Lema,2000-01-01T10:29:31Z,4,214,-24.2153,30.954082
Lema,2000-01-01T10:29:34Z,4,217,-24.215326,30.954058
Lema,2000-01-01T10:29:38Z,4,257,-24.215378,30.953943
Lema,2000-01-01T10:29:42Z,3,254,-24.215431,30.953712
Lema,2000-01-01T10:29:46Z,3,257,-24.215508,30.953417
Lema,2000-01-01T10:29:50Z,3,255,-24.21557,30.953114
Lema,2000-01-01T10:29:53Z,3,256,-24.215624,30.952904
Lema,2000-01-01T10:29:56Z,3,255,-24.215675,30.952677
Lema,2000-01-01T10:30:00Z,3,253,-24.21574,30.952389
Lema,2000-01-01T10:30:04Z,3,259,-24.215813,30.952078
Lema,2000-01-01T10:30:07Z,3,256,-24.215868,30.951824
Lema,2000-01-01T10:30:10Z,3,256,-24.215916,30.951588
Lema,2000-01-01T10:30:14Z,3,256,-24.215988,30.951267
Lema,2000-01-01T10:30:18Z,3,254,-24.216064,30.950964
Lema,2000-01-01T10:30:21Z,3,258,-24.216114,30.950714
Lema,2000-01-01T10:30:25Z,3,254,-24.216194,30.950382
Lema,2000-01-01T10:30:28Z,3,255,-24.216248,30.950155
Lema,2000-01-01T10:30:31Z,3,255,-24.216305,30.949924
Lema,2000-01-01T10:30:35Z,3,255,-24.216375,30.9496
Lema,2000-01-01T10:30:38Z,3,257,-24.216429,30.949345
Lema,2000-01-01T10:30:41Z,3,255,-24.216478,30.949097
Lema,2000-01-01T10:30:44Z,3,255,-24.216536,30.948858
Lema,2000-01-01T10:30:48Z,3,257,-24.216608,30.948534
Lema,2000-01-01T10:30:51Z,3,255,-24.216667,30.94828
Lema,2000-01-01T10:30:55Z,3,257,-24.216747,30.947931
Lema,2000-01-01T10:30:58Z,3,255,-24.216818,30.947643
Lema,2000-01-01T10:31:02Z,3,257,-24.216906,30.947256
Lema,2000-01-01T10:31:06Z,3,256,-24.216988,30.946898
Lema,2000-01-01T10:31:09Z,3,256,-24.217045,30.94665
Lema,2000-01-01T10:31:13Z,3,257,-24.217112,30.946333
Lema,2000-01-01T10:31:16Z,3,259,-24.217154,30.946075
Lema,2000-01-01T10:31:20Z,3,255,-24.21722,30.945765
Lema,2000-01-01T10:31:23Z,3,255,-24.217278,30.945543
Lema,2000-01-01T10:31:27Z,2,261,-24.217323,30.945236
Lema,2000-01-01T10:31:30Z,2,254,-24.217377,30.945004
Lema,2000-01-01T10:31:34Z,3,262.9,-24.217407,30.944857
Lema,2000-01-01T10:31:38Z,3,252,-24.217451,30.944628
Lema,2000-01-01T10:31:41Z,3,254,-24.217518,30.944405
Lema,2000-01-01T10:31:45Z,3,255,-24.217566,30.944136
Lema,2000-01-01T10:31:49Z,3,252,-24.217648,30.943829
Lema,2000-01-01T10:31:52Z,3,256,-24.217695,30.943604
Lema,2000-01-01T10:31:57Z,3,252,-24.217775,30.943314
Lema,2000-01-01T10:32:00Z,3,254,-24.217833,30.943102
Lema,2000-01-01T10:32:04Z,3,256,-24.217913,30.94278
Lema,2000-01-01T10:32:07Z,3,255,-24.217958,30.94254
Lema,2000-01-01T10:32:11Z,3,255,-24.218037,30.942244
Lema,2000-01-01T10:32:14Z,3,254,-24.21808,30.942047
Lema,2000-01-01T10:32:18Z,3,264,-24.218107,30.941893
Lema,2000-01-01T10:32:21Z,3,261,-24.218136,30.941696
Lema,2000-01-01T10:32:24Z,3,259,-24.218157,30.941517
Lema,2000-01-01T10:32:27Z,2,255,-24.218197,30.941353
Lema,2000-01-01T10:32:31Z,3,253,-24.218252,30.941149
Lema,2000-01-01T10:32:35Z,2,257,-24.218307,30.940908
Lema,2000-01-01T10:32:38Z,2,260,-24.218338,30.940744
Lema,2000-01-01T10:32:41Z,3,251,-24.218376,30.940573
Lema,2000-01-01T10:32:45Z,3,252,-24.218449,30.940346
Lema,2000-01-01T10:32:49Z,3,258,-24.218494,30.940125
Lema,2000-01-01T10:32:52Z,3,254,-24.218546,30.93994
Lema,2000-01-01T10:32:55Z,3,258,-24.21858,30.939749
Lema,2000-01-01T10:32:59Z,3,254,-24.218636,30.939518
Lema,2000-01-01T10:33:03Z,3,255.1,-24.218687,30.93926
Lema,2000-01-01T10:33:06Z,3,252,-24.218737,30.939089
Lema,2000-01-01T10:33:09Z,3,256,-24.218794,30.938896
Lema,2000-01-01T10:33:12Z,3,253,-24.218838,30.938704
Lema,2000-01-01T10:33:16Z,3,257,-24.218891,30.938494
Lema,2000-01-01T10:33:19Z,3,253,-24.218927,30.938305
Lema,2000-01-01T10:33:22Z,2,259.9,-24.218975,30.938128
Lema,2000-01-01T10:33:26Z,3,255,-24.21902,30.937866
Lema,2000-01-01T10:33:29Z,3,254,-24.219074,30.937664
Lema,2000-01-01T10:33:32Z,3,256,-24.219122,30.937456
Lema,2000-01-01T10:33:36Z,3,252,-24.219189,30.937174
Lema,2000-01-01T10:33:39Z,3,252,-24.219255,30.936966
Lema,2000-01-01T10:33:43Z,3,257,-24.21932,30.936665
Lema,2000-01-01T10:33:47Z,3,257,-24.219374,30.936338
Lema,2000-01-01T10:33:51Z,3,258,-24.219427,30.936024
Lema,2000-01-01T10:33:55Z,3,251,-24.2195,30.935707
Lema,2000-01-01T10:33:59Z,2,254,-24.219584,30.935404
Lema,2000-01-01T10:34:03Z,3,257,-24.21966,30.935112
Lema,2000-01-01T10:34:06Z,3,256,-24.219707,30.934874
Lema,2000-01-01T10:34:10Z,3,261,-24.219755,30.934605
Lema,2000-01-01T10:34:13Z,3,257,-24.219774,30.934446
Lema,2000-01-01T10:34:16Z,3,246,-24.219816,30.934324
Lema,2000-01-01T10:34:20Z,3,255,-24.219875,30.93418
Lema,2000-01-01T10:34:23Z,3,263,-24.219896,30.934011
Lema,2000-01-01T10:34:27Z,3,243,-24.219976,30.933727
Lema,2000-01-01T10:34:30Z,3,261,-24.220036,30.933523
Lema,2000-01-01T10:34:33Z,3,260,-24.220062,30.933294
Lema,2000-01-01T10:34:37Z,3,256,-24.220133,30.932953
Lema,2000-01-01T10:34:41Z,3,253,-24.220207,30.932611
Lema,2000-01-01T10:34:45Z,3,259,-24.220282,30.932316
Lema,2000-01-01T10:34:48Z,3,250,-24.22032,30.93216
Lema,2000-01-01T10:34:52Z,3,257,-24.220402,30.931906
Lema,2000-01-01T10:34:55Z,3,257,-24.220455,30.93168
Lema,2000-01-01T10:34:59Z,3,255,-24.22052,30.931366
Lema,2000-01-01T10:35:03Z,3,253.7,-24.220568,30.931189
Lema,2000-01-01T10:35:06Z,3,260,-24.220580000000002,30.931086
Lema,2000-01-01T10:35:09Z,3,258,-24.220608,30.930904
Lema,2000-01-01T10:35:13Z,3,257,-24.220655,30.930653
Lema,2000-01-01T10:35:17Z,3,261,-24.220695,30.930412
Lema,2000-01-01T10:35:20Z,3,258,-24.220724,30.93024
Lema,2000-01-01T10:35:24Z,3,250,-24.22078,30.930029
Lema,2000-01-01T10:35:28Z,3,256,-24.220833,30.929832
Lema,2000-01-01T10:35:32Z,3,249,-24.22089,30.929594
Lema,2000-01-01T10:35:35Z,3,245,-24.220951,30.92944
Lema,2000-01-01T10:35:39Z,3,267,-24.221016,30.929214
Lema,2000-01-01T10:35:42Z,3,258,-24.221037,30.928991
Lema,2000-01-01T10:35:46Z,3,256,-24.221094,30.92873
Lema,2000-01-01T10:35:49Z,3,252,-24.221146,30.928553
Lema,2000-01-01T10:35:52Z,3,259,-24.221195,30.928356
Lema,2000-01-01T10:35:56Z,3,256,-24.221235,30.928076
Lema,2000-01-01T10:35:59Z,3,254,-24.22128,30.927906
Lema,2000-01-01T10:36:03Z,3,253,-24.221352,30.927635
Lema,2000-01-01T10:36:07Z,3,250,-24.221413,30.927418
Lema,2000-01-01T10:36:11Z,3,257,-24.221512,30.927114
Lema,2000-01-01T10:36:15Z,3,262,-24.221554,30.926798
Lema,2000-01-01T10:36:19Z,3,258,-24.221613,30.926497
Lema,2000-01-01T10:36:22Z,3,261,-24.221647,30.926268
Lema,2000-01-01T10:36:25Z,3,261,-24.221676,30.926056
Lema,2000-01-01T10:36:28Z,3,265,-24.221697,30.925863
Lema,2000-01-01T10:36:32Z,3,266,-24.221714,30.925625
Lema,2000-01-01T10:36:35Z,3,262,-24.221722,30.925438
Lema,2000-01-01T10:36:39Z,3,263,-24.221746,30.925194
Lema,2000-01-01T10:36:43Z,3,264,-24.22178,30.924932
Lema,2000-01-01T10:36:46Z,3,260.1,-24.221788,30.924711
Lema,2000-01-01T10:36:49Z,3,268,-24.221815,30.9245
Lema,2000-01-01T10:36:53Z,3,264,-24.221832,30.92425
Lema,2000-01-01T10:36:57Z,3,263,-24.221869,30.923971
Lema,2000-01-01T10:37:00Z,3,269.9,-24.221882,30.923763
Lema,2000-01-01T10:37:04Z,3,257,-24.2219,30.92351
Lema,2000-01-01T10:37:08Z,3,264,-24.22192,30.923267
Lema,2000-01-01T10:37:12Z,3,265,-24.221964,30.923033
Lema,2000-01-01T10:37:16Z,3,260,-24.221998,30.922785
Lema,2000-01-01T10:37:20Z,3,260,-24.222015,30.922512
Lema,2000-01-01T10:37:24Z,3,266,-24.222034,30.922272
Lema,2000-01-01T10:37:28Z,3,262,-24.222069,30.922005
Lema,2000-01-01T10:37:31Z,3,266,-24.222088,30.921783
Lema,2000-01-01T10:37:35Z,3,265,-24.222116,30.921434
Lema,2000-01-01T10:37:39Z,3,266,-24.22214,30.921124
Lema,2000-01-01T10:37:42Z,3,265,-24.222153,30.92096
Lema,2000-01-01T10:37:45Z,3,262,-24.222162,30.920769
Lema,2000-01-01T10:37:48Z,3,259,-24.222193,30.920595
Lema,2000-01-01T10:37:51Z,3,268,-24.222216,30.920444
Lema,2000-01-01T10:37:55Z,3,260,-24.22224,30.920193
Lema,2000-01-01T10:37:58Z,3,266,-24.22226,30.919996
Lema,2000-01-01T10:38:02Z,3,269,-24.222273,30.919737
Lema,2000-01-01T10:38:05Z,3,266,-24.22228,30.919548
Lema,2000-01-01T10:38:09Z,3,258,-24.222313,30.919315
Lema,2000-01-01T10:38:13Z,3,261,-24.222343,30.919151
Lema,2000-01-01T10:38:16Z,3,271,-24.222347,30.919024
Lema,2000-01-01T10:38:19Z,3,269,-24.222343,30.918863
Lema,2000-01-01T10:38:23Z,3,268,-24.222351,30.918568
Lema,2000-01-01T10:38:26Z,3,268,-24.22236,30.918377
Lema,2000-01-01T10:38:30Z,3,259,-24.222374,30.918194
Lema,2000-01-01T10:38:34Z,3,263,-24.2224,30.917973
Lema,2000-01-01T10:38:37Z,3,260,-24.222427,30.917751
Lema,2000-01-01T10:38:40Z,3,265,-24.222448,30.917597
Lema,2000-01-01T10:38:44Z,3,262,-24.222475,30.917376
Lema,2000-01-01T10:38:47Z,3,266,-24.222486,30.917196
Lema,2000-01-01T10:38:50Z,3,263,-24.222506,30.916962
Lema,2000-01-01T10:38:53Z,3,262,-24.222528,30.916754
Lema,2000-01-01T10:38:57Z,3,271,-24.222548,30.916475
Lema,2000-01-01T10:39:01Z,3,261,-24.222565,30.916197
Lema,2000-01-01T10:39:04Z,3,260,-24.222605,30.915998
Lema,2000-01-01T10:39:07Z,3,267,-24.22263,30.915754
Lema,2000-01-01T10:39:10Z,3,265,-24.22264,30.915524
Lema,2000-01-01T10:39:14Z,3,234,-24.222702,30.915298
Lema,2000-01-01T10:39:18Z,3,195,-24.222864,30.915173
Lema,2000-01-01T10:39:22Z,3,178,-24.22308,30.915176
Lema,2000-01-01T10:39:26Z,3,177,-24.223335,30.915192
Lema,2000-01-01T10:39:29Z,3,174,-24.223536,30.915209
Lema,2000-01-01T10:39:32Z,4,176,-24.223732,30.915226
Lema,2000-01-01T10:39:35Z,3,176,-24.22392,30.91524
Lema,2000-01-01T10:39:39Z,3,179,-24.224169,30.915249
Lema,2000-01-01T10:39:42Z,3,176,-24.224352,30.915257
Lema,2000-01-01T10:39:45Z,3,180,-24.224504,30.91527
Lema,2000-01-01T10:39:49Z,3,176,-24.22466,30.91528
Lema,2000-01-01T10:39:53Z,2,181,-24.224878,30.915283
Lema,2000-01-01T10:39:56Z,3,175,-24.225042,30.915289
Lema,2000-01-01T10:39:59Z,3,174.9,-24.22514,30.915298
Lema,2000-01-01T10:40:03Z,3,178,-24.225315,30.91531
Lema,2000-01-01T10:40:06Z,3,181,-24.225445,30.91531
Lema,2000-01-01T10:40:10Z,4,170.4,-24.225613,30.915312
Lema,2000-01-01T10:40:14Z,3,174,-24.22578,30.915337
Lema,2000-01-01T10:40:17Z,3,179,-24.225927,30.91534
Lema,2000-01-01T10:40:21Z,3,177,-24.226156,30.915352
