X,Y,Timestamp,Distance (,Seconds Si,Accuracy (,Altitude (,DeviceId,Heading (D,Latitude,Longitude,Speed (km/,Cumulative
30.941025,-24.185396,2021/04/28 10:12:18.000,0.007313209721497,"3","3",425.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,69.000000000000000,-24.185396000000001,30.941025000000000,6.840000000000000,70.510000000000005
30.941113,-24.18536,2021/04/28 10:12:22.000,0.009785823364215,"4","3",425.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,64.000000000000000,-24.185359999999999,30.941113000000001,7.560000000000000,70.519999999999996
30.941206,-24.185318,2021/04/28 10:12:26.000,0.010529478915376,"4","3",425.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,60.000000000000000,-24.185317999999999,30.941206000000001,8.279999999999999,70.530000000000001
30.941298,-24.185251,2021/04/28 10:12:30.000,0.011944841727792,"4","3",424.800000000000011,bb0100ed-a859-eb11-8fed-0003ff1cb017,50.000000000000000,-24.185251000000001,30.941298000000000,9.000000000000000,70.540000000000006
30.94136,-24.185194,2021/04/28 10:12:33.000,0.008931559880450,"3","2",425.199999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,43.000000000000000,-24.185193999999999,30.941360000000000,9.359999999999999,70.549999999999997
30.941412,-24.185106,2021/04/28 10:12:37.000,0.011119730595635,"4","2",425.699999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,9.199999999999999,-24.185106000000001,30.941412000000000,9.720000000000001,70.560000000000002
30.941414,-24.185036,2021/04/28 10:12:41.000,0.007788732471069,"4","2",425.500000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,358.000000000000000,-24.185036000000000,30.941414000000002,0.360000000000000,70.569999999999993
30.94141,-24.185064,2021/04/28 10:12:44.000,0.003140769939574,"3","2",425.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,182.000000000000000,-24.185064000000001,30.941410000000001,4.320000000000001,70.569999999999993
30.94141,-24.185097,2021/04/28 10:12:47.000,0.003670584496398,"3","2",425.199999999999989,bb0100ed-a859-eb11-8fed-0003ff1cb017,184.000000000000000,-24.185096999999999,30.941410000000001,2.520000000000000,70.579999999999998
30.94138,-24.185102,2021/04/28 10:14:06.000,0.003094392734784,"79","4",426.600000000000023,bb0100ed-a859-eb11-8fed-0003ff1cb017,290.600000000000023,-24.185102000000001,30.941379999999999,3.240000000000000,70.579999999999998
30.941307,-24.18508,2021/04/28 10:14:10.000,0.007800826709904,"4","3",427.399999999999977,bb0100ed-a859-eb11-8fed-0003ff1cb017,281.899999999999977,-24.185079999999999,30.941306999999998,5.040000000000000,70.590000000000003
30.94122,-24.185043,2021/04/28 10:14:14.000,0.009739824414988,"4","3",427.000000000000000,bb0100ed-a859-eb11-8fed-0003ff1cb017,295.000000000000000,-24.185043000000000,30.941220000000001,6.840000000000000,70.599999999999994
